12105,2022,07,26,05,00,AAXX 26051 12105 42570 72303 10170 20160 30043 40084 50004 81238==
12105,2022,07,26,06,00,AAXX 26061 12105 12574 72303 10180 20167 30045 40086 52002 60072 82202 333 10284 20166 31016 55125 70074==
12105,2022,07,26,07,00,AAXX 26071 12105 42476 72503 10190 20159 30050 40090 53006 84202 333 84815==
12105,2022,07,26,08,00,AAXX 26081 12105 42580 62604 10196 20155 30052 40092 52009 862//==
12105,2022,07,26,09,00,AAXX 26091 12105 42581 72804 10205 20146 30057 40097 52012 872//==
12105,2022,07,26,10,00,AAXX 26101 12105 42583 62705 10200 20144 30062 40102 53012 8426/ 333 90710 91109==
12105,2022,07,26,11,00,AAXX 26111 12105 42582 62905 10214 20148 30062 40102 51010 8326/==
12105,2022,07,26,12,00,AAXX 26121 12105 12681 62905 10219 20143 30065 40105 52008 60001 8226/ 333 90760 91109==
12105,2022,07,26,13,00,AAXX 26131 12105 42583 72806 10207 20141 30069 40109 53007 8523/ 333 91011 90710 91111==
12105,2022,07,26,14,00,AAXX 26141 12105 42582 63006 10190 20134 30078 40119 53016 85230 333 90710 91112==
12105,2022,07,26,15,00,AAXX 26151 12105 42583 72906 10183 20132 30080 40121 52015 8423/ 333 90730 91112==
12105,2022,07,26,16,00,AAXX 26161 12105 42683 52806 10180 20118 30084 40125 51015 82230==
12105,2022,07,26,17,00,AAXX 26171 12105 42583 52805 10179 20115 30085 40126 52007 83231==
12105,2022,07,26,18,00,AAXX 26181 12105 12583 32805 10179 20098 30090 40131 52010 60002 83200 333 10223 20177 90760 91112==
12105,2022,07,26,19,00,AAXX 26191 12105 42582 32703 10165 20097 30091 40132 52007 82201==
12105,2022,07,26,20,00,AAXX 26201 12105 42582 12702 10154 20086 30093 40134 51008 81200==
12105,2022,07,26,21,00,AAXX 26211 12105 45/82 /2302 10146 20085 30093 40134 51003==
12105,2022,07,26,22,00,AAXX 26221 12105 45681 /2502 10145 20087 30095 40136 52004==
12105,2022,07,26,23,00,AAXX 26231 12105 45/82 /2201 10139 20083 30095 40136 52002==
12105,2022,07,27,00,00,AAXX 27001 12105 15/82 /2302 10135 20083 30094 40135 50001 60001==
12105,2022,07,27,01,00,AAXX 27011 12105 45/82 /1802 10121 20082 30095 40137 54000==
12105,2022,07,27,02,00,AAXX 27021 12105 45681 /2102 10116 20083 30094 40136 57001==
12105,2022,07,27,03,00,AAXX 27031 12105 45682 /2103 10120 20088 30095 40137 52001==
12105,2022,07,27,04,00,AAXX 27041 12105 45781 /2003 10124 20092 30096 40138 53001==
12105,2022,07,27,05,00,AAXX 27051 12105 41558 82404 10128 20100 30098 40140 52004 780// 889//==
12105,2022,07,27,06,00,AAXX 27061 12105 11681 72403 10130 20109 30100 40142 52005 69912 725// 8553/ 333 10179 20115 31010 55059==
12105,2022,07,27,07,00,AAXX 27071 12105 42681 82304 10138 20110 30103 40144 52007 885//==
12105,2022,07,27,08,00,AAXX 27081 12105 41660 82504 10133 20105 30107 40149 53009 72522 885//==
12105,2022,07,27,09,00,AAXX 27091 12105 41562 82706 10142 20108 30110 40151 52010 78082 889//==
12105,2022,07,27,10,00,AAXX 27101 12105 41681 82403 10155 20109 30110 40151 51007 72522 882//==
12105,2022,07,27,11,00,AAXX 27111 12105 41582 82403 10152 20102 30114 40155 52007 72522 882// 333 90710 91110==
12105,2022,07,27,12,00,AAXX 27121 12105 11660 82404 10135 20112 30117 40159 53007 69961 72582 889// 333 91009 90760 91110==
12115,2022,07,25,06,00,AAXX 25061 12115 11984 51805 10199 20134 30136 40150 58010 60002 702// 80008 333 10199 20147 30014 55039 91205 93000=
12115,2022,07,25,07,00,AAXX 25071 12115 42984 51905 10222 20130 30132 40146 57013 80008==
12115,2022,07,25,08,00,AAXX 25081 12115 42984 42005 10243 20123 30125 40138 57016 80008==
12115,2022,07,25,09,00,AAXX 25091 12115 42984 41806 10256 20106 30121 40134 57015 80008 333 91011 90730 91111==
12115,2022,07,25,10,00,AAXX 25101 12115 42984 51805 10270 20115 30118 40131 56014 80006 333 90710 91110==
